CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment,PC1,PC2
15440,55,3,383.68,0,Regular Customers,-0.106727796,-0.555340017
15442,249,1,594,2,At-Risk Customers,-1.526944721,1.216076258
15444,9,2,1411.21,0,Regular Customers,0.734501789,-0.590356573
15445,264,1,113.5,2,At-Risk Customers,-2.029902117,1.106702962
15448,313,1,494.64,2,At-Risk Customers,-1.943347052,1.79637307
15449,26,3,974.52,0,Regular Customers,0.565874511,-0.525353428
15450,30,1,429.84,0,Regular Customers,-0.54905238,-1.040202064
15452,30,3,528.48,0,Regular Customers,0.149897533,-0.725136263
15453,2,7,1371.77,1,Loyal Customers,2.264183362,-0.025508661
15456,283,3,434.59,2,At-Risk Customers,-1.231195821,1.729261524
15457,262,1,237.07,2,At-Risk Customers,-1.910085671,1.15322078
15458,25,1,161.64,0,Regular Customers,-0.761188393,-1.233643454
15462,94,3,234.6,0,Regular Customers,-0.43896559,-0.249235958
15463,29,1,126.14,0,Regular Customers,-0.813181957,-1.213094488
15466,85,1,334.53,0,Regular Customers,-0.915695388,-0.546834776
15467,9,3,524.88,0,Regular Customers,0.25443253,-0.934975594
15468,51,2,467.51,0,Regular Customers,-0.31763302,-0.681014321
15469,50,2,538.55,0,Regular Customers,-0.249519345,-0.652788367
15471,2,1,454.48,0,Regular Customers,-0.383570976,-1.30418775
15472,113,1,371.56,0,Regular Customers,-1.026500372,-0.249751554
15473,14,7,1771.2,1,Loyal Customers,2.556758547,0.307664684
15475,77,1,454.11,0,Regular Customers,-0.768637393,-0.561860415
15478,40,2,1399.92,0,Regular Customers,0.565466916,-0.289505069
15480,116,1,905.5,0,Regular Customers,-0.568500458,0.066508555
15483,161,4,225.26,2,At-Risk Customers,-0.485198013,0.540137984
15485,30,3,2564.5,1,Loyal Customers,1.955026173,0.36757079
15488,93,1,91.32,0,Regular Customers,-1.172363335,-0.598159847
15489,23,3,1134.28,0,Regular Customers,0.722906737,-0.469313224
15492,28,2,659.46,0,Regular Customers,-0.029464346,-0.805705048
15493,33,5,1953.41,1,Loyal Customers,2.009342266,0.33143421
15494,21,2,1280.58,0,Regular Customers,0.55712752,-0.541659952
15497,18,2,1262.2,0,Regular Customers,0.556221407,-0.58122531
15500,8,4,1131.56,0,Regular Customers,1.103190876,-0.488214738
15504,81,1,52.83,0,Regular Customers,-1.144930302,-0.737621105
15506,23,3,972.08,0,Regular Customers,0.57910075,-0.556363982
15507,172,1,475.86,2,At-Risk Customers,-1.236689191,0.390345363
15508,189,6,1000.27,1,Loyal Customers,0.669783659,1.495412971
15511,12,5,900.53,1,Loyal Customers,1.183589064,-0.441540874
15512,156,2,121,2,At-Risk Customers,-1.163481374,0.17255427
15516,45,3,62.43,0,Regular Customers,-0.34024854,-0.826754421
15517,233,1,267.03,2,At-Risk Customers,-1.734757729,0.882189928
15518,64,8,1921.55,1,Loyal Customers,2.739314119,1.014436424
15520,2,1,343.5,0,Regular Customers,-0.48196548,-1.36374936
15521,40,8,3000.2,1,Loyal Customers,3.818757944,1.355726407
15522,33,2,397.99,0,Regular Customers,-0.286932014,-0.896531074
15523,84,1,412.01,0,Regular Customers,-0.84187203,-0.515152552
15524,25,1,440,0,Regular Customers,-0.514395332,-1.084251043
15525,2,3,734.37,0,Regular Customers,0.476074591,-0.891847289
15526,33,2,148.44,0,Regular Customers,-0.508182223,-1.030461509
15527,19,8,2428.53,1,Loyal Customers,3.419643946,0.841010849
15528,254,1,229.33,2,At-Risk Customers,-1.87590917,1.069864053
15530,22,4,1497.31,1,Loyal Customers,1.355645793,-0.153316346
15531,8,2,1972.39,1,Loyal Customers,1.237171977,-0.29907847
15532,25,4,1564.73,1,Loyal Customers,1.400030609,-0.087431819
15533,19,3,807.57,0,Regular Customers,0.453766105,-0.684255871
15535,173,4,502.9,2,At-Risk Customers,-0.300601441,0.807948124
15537,163,1,110.92,2,At-Risk Customers,-1.51407519,0.105383416
15539,7,1,538.46,0,Regular Customers,-0.33476381,-1.209614983
15540,11,1,213.3,0,Regular Customers,-0.643568977,-1.344523
15541,114,1,85.13,0,Regular Customers,-1.285578114,-0.39357469
15543,288,1,127.86,2,At-Risk Customers,-2.140286869,1.35201809
15545,54,2,288.97,0,Regular Customers,-0.491315533,-0.747133521
15549,77,3,1681.46,1,Loyal Customers,0.931023096,0.35897025
15550,4,4,575.63,0,Regular Customers,0.630824545,-0.826176957
15551,37,1,436.06,0,Regular Customers,-0.579446663,-0.967561448
15552,217,1,90.12,2,At-Risk Customers,-1.809528033,0.628838965
15553,60,1,428.93,0,Regular Customers,-0.703754533,-0.743680086
15554,278,1,217.2,2,At-Risk Customers,-2.009779868,1.300962321
15556,24,1,279.77,0,Regular Customers,-0.651324879,-1.180144872
15557,29,1,468.91,0,Regular Customers,-0.509283201,-1.029134018
15561,12,4,800.59,0,Regular Customers,0.789234581,-0.62624091
15563,22,4,1400.44,1,Loyal Customers,1.26976117,-0.205305291
15565,50,2,173.16,0,Regular Customers,-0.573472918,-0.848888715
15567,19,1,186.01,0,Regular Customers,-0.708802961,-1.279966445
15568,3,3,758.29,0,Regular Customers,0.492152139,-0.869109372
15569,104,5,1375.71,1,Loyal Customers,1.132936348,0.724314207
15571,12,4,650.43,0,Regular Customers,0.656103219,-0.706829947
15572,5,7,2533.42,1,Loyal Customers,3.278708899,0.627635734
15573,32,2,591.19,0,Regular Customers,-0.110511684,-0.802743341
15574,178,4,675.64,2,At-Risk Customers,-0.17309995,0.950157299
15576,38,1,921.37,0,Regular Customers,-0.154302257,-0.697201156
15577,151,3,258.88,2,At-Risk Customers,-0.709840188,0.328114513
15578,162,1,127.1,2,At-Risk Customers,-1.494600211,0.104166679
15579,69,2,327.6,0,Regular Customers,-0.534013977,-0.57789609
15582,25,3,682.91,0,Regular Customers,0.312463889,-0.691757296
15584,24,4,720.86,0,Regular Customers,0.656988085,-0.550226881
15585,177,1,455.3,2,At-Risk Customers,-1.280566845,0.42881279
15587,50,4,913.68,0,Regular Customers,0.694565693,-0.189333762
15589,256,3,478.53,2,At-Risk Customers,-1.053732946,1.485534257
15592,47,1,388.58,0,Regular Customers,-0.672840725,-0.894039929
15593,71,1,199.8,0,Regular Customers,-0.963328733,-0.757747557
15594,16,5,1771.78,1,Loyal Customers,1.93551707,0.065649735
15596,101,5,1406.59,1,Loyal Customers,1.17570399,0.71118609
15597,35,1,324.57,0,Regular Customers,-0.668033641,-1.047197459
15598,53,1,240.68,0,Regular Customers,-0.834747449,-0.914013979
15599,27,2,761.74,0,Regular Customers,0.066346611,-0.760712967
15602,8,9,1297.87,1,Loyal Customers,2.779380808,0.256359103
15603,79,1,48.48,0,Regular Customers,-1.138527308,-0.759756388
15604,52,1,216.39,0,Regular Customers,-0.851153039,-0.93695047
15605,36,5,1198.23,1,Loyal Customers,1.324412625,-0.044160631
15606,61,9,2920.16,1,Loyal Customers,3.945816004,1.651740631
15608,28,4,1093.68,0,Regular Customers,0.967009692,-0.310537562
15609,184,1,298.48,2,At-Risk Customers,-1.455511856,0.413951831
15610,52,1,112.46,0,Regular Customers,-0.943297035,-0.992728431
15612,36,2,195.15,0,Regular Customers,-0.482158826,-0.975691787
15618,33,4,776.851,0,Regular Customers,0.660460917,-0.431074087
15619,11,1,336.4,0,Regular Customers,-0.534428921,-1.278456734
15620,57,3,1553.18,1,Loyal Customers,0.91988737,0.092117032
15621,4,4,1293.03,1,Loyal Customers,1.266869027,-0.441157144
15623,141,1,301.03,2,At-Risk Customers,-1.232667699,-0.01039447
15624,117,4,588.13,0,Regular Customers,0.062234517,0.299270678
15625,104,4,1534.26,1,Loyal Customers,0.967758251,0.678342596
15626,75,2,675.8,0,Regular Customers,-0.256080071,-0.331619333
15628,5,9,2870.24,1,Loyal Customers,4.188828417,1.070529831
15630,45,2,1186.35,0,Regular Customers,0.350467231,-0.354623751
15634,17,1,243.55,0,Regular Customers,-0.647528496,-1.268886121
15636,90,2,724.76,0,Regular Customers,-0.289619971,-0.156837917
15637,53,1,223.36,0,Regular Customers,-0.850103305,-0.923309411
15639,134,1,425.32,2,At-Risk Customers,-1.086563678,-0.012991965
15641,105,4,1887.2,1,Loyal Customers,1.27554385,0.877661526
15643,192,3,664,2,At-Risk Customers,-0.560985773,0.95145163
15644,166,4,803.54,2,At-Risk Customers,0.00185391,0.89999552
15645,19,1,612.01,0,Regular Customers,-0.331112761,-1.051337451
15646,158,3,447.64,2,At-Risk Customers,-0.578395107,0.498722116
15648,204,2,639.5,2,At-Risk Customers,-0.950013539,0.926043466
15651,37,3,646.3,0,Regular Customers,0.218447443,-0.59260129
15652,91,1,337.74,0,Regular Customers,-0.943628483,-0.485709935
15653,93,2,877.44,0,Regular Customers,-0.16964392,-0.04519539
15654,9,2,922.53,0,Regular Customers,0.301239707,-0.852625157
15655,243,1,560.67,2,At-Risk Customers,-1.52571592,1.138786382
15656,45,4,748.5,0,Regular Customers,0.573766873,-0.327485576
15657,23,1,30,0,Regular Customers,-0.867640295,-1.324093724
15658,190,5,1024.1,2,At-Risk Customers,0.380033407,1.387039127
15659,44,1,306.45,0,Regular Customers,-0.730267378,-0.967819133
15660,25,9,1600.86,1,Loyal Customers,2.960803381,0.587276006
15661,317,2,309.8,2,At-Risk Customers,-1.821996962,1.867836542
15663,106,1,138.14,0,Regular Customers,-1.197540862,-0.444327634
15664,51,1,386.43,0,Regular Customers,-0.695266288,-0.855592426
15665,168,2,2222.21,1,Loyal Customers,0.637886366,1.419052145
15667,40,1,301.32,0,Regular Customers,-0.71429624,-1.010173723
15668,218,1,76.32,2,At-Risk Customers,-1.826892913,0.631333019
15669,40,4,684.34,0,Regular Customers,0.542532053,-0.411421192
15670,297,1,173.05,2,At-Risk Customers,-2.146390169,1.46537412
15671,19,7,2657.13,1,Loyal Customers,3.316571948,0.832634216
15673,88,4,2726.23,1,Loyal Customers,2.106632456,1.159652801
15674,73,5,2446.6,1,Loyal Customers,2.241409098,0.992137074
15675,81,3,323.69,0,Regular Customers,-0.293290704,-0.330126935
15677,49,1,657.23,0,Regular Customers,-0.444916208,-0.730058066
15678,53,1,352.7,0,Regular Customers,-0.735430886,-0.853894214
15679,24,4,781.28,0,Regular Customers,0.710556259,-0.517800206
15680,9,3,1333.68,0,Regular Customers,0.971511952,-0.500902517
15681,25,5,1426.16,1,Loyal Customers,1.582922909,-0.030737186
15683,117,1,193.75,0,Regular Customers,-1.204665514,-0.305578627
15687,9,9,2993.1,1,Loyal Customers,4.277236309,1.176068673
15689,120,2,254.1,0,Regular Customers,-0.860800931,-0.112425023
15690,4,2,239.76,0,Regular Customers,-0.278452706,-1.2685612
15691,252,1,136.8,2,At-Risk Customers,-1.947686274,1.000403642
15692,28,1,191.04,0,Regular Customers,-0.750511985,-1.188163797
15695,267,2,409.98,2,At-Risk Customers,-1.476685452,1.426584651
15696,33,8,2711.11,1,Loyal Customers,3.598360615,1.131272918
15699,18,1,309.65,0,Regular Customers,-0.594054299,-1.223510714
15700,172,2,696.68,2,At-Risk Customers,-0.735162898,0.639920218
15701,2,4,1529,1,Loyal Customers,1.486338944,-0.334315619
15703,265,1,211.5,2,At-Risk Customers,-1.948145484,1.16919871
15704,140,4,2293.62,1,Loyal Customers,1.456329911,1.442294265
15705,201,1,143.1,2,At-Risk Customers,-1.680478619,0.498867156
15706,64,4,1060.56,0,Regular Customers,0.752971188,0.028099776
15707,35,4,916.98,0,Regular Customers,0.774439138,-0.336067874
15709,284,1,133.25,2,At-Risk Customers,-2.114988733,1.315309455
15712,9,5,1072.36,1,Loyal Customers,1.351322512,-0.37902285
15713,143,2,356.7,2,At-Risk Customers,-0.887822543,0.170347088
15714,12,2,330.03,0,Regular Customers,-0.239458381,-1.14091163
15716,146,4,1101.11,0,Regular Customers,0.368275394,0.861690793
15717,234,1,150.3,2,At-Risk Customers,-1.843380008,0.829442709
15720,24,1,598.73,0,Regular Customers,-0.368535991,-1.008962938
15721,12,1,471.4,0,Regular Customers,-0.41986821,-1.196103538
15722,36,5,2211.21,1,Loyal Customers,2.222517363,0.499493356
15724,201,2,218.25,2,At-Risk Customers,-1.308102869,0.670262702
15725,15,1,415.25,0,Regular Customers,-0.485040151,-1.196537521
15729,213,1,85,2,At-Risk Customers,-1.793548028,0.586489742
15730,66,3,1120.88,0,Regular Customers,0.490443006,-0.050789986
15732,212,2,294.12,2,At-Risk Customers,-1.297265072,0.819885004
15733,283,1,162.3,2,At-Risk Customers,-2.084103253,1.32099989
15734,115,2,1339.45,0,Regular Customers,0.127116037,0.420567331
15737,15,8,1188.12,1,Loyal Customers,2.340419897,0.135696578
15739,66,1,449.12,0,Regular Customers,-0.716633216,-0.673442287
15740,49,1,154.88,0,Regular Customers,-0.890298067,-0.999663172
15743,16,4,775.96,0,Regular Customers,0.746878324,-0.599858148
15744,78,1,34.8,0,Regular Customers,-1.145526106,-0.776998622
15745,19,4,1094.59,0,Regular Customers,1.0139851,-0.399152285
15746,134,1,196.88,2,At-Risk Customers,-1.289097832,-0.135592921
15747,13,3,946.64,0,Regular Customers,0.60784418,-0.669020774
15748,40,1,144.36,0,Regular Customers,-0.85345646,-1.094412237
15750,3,8,2463.05,1,Loyal Customers,3.532326785,0.701131784
15752,40,7,2626.6,1,Loyal Customers,3.181777405,1.024156393
15753,305,1,79.2,2,At-Risk Customers,-2.27063603,1.494208735
15754,51,3,458.57,0,Regular Customers,-0.019811189,-0.554748851
15755,10,6,2364.25,1,Loyal Customers,2.797326101,0.455282531
15756,61,4,528.01,0,Regular Customers,0.296203644,-0.287414338
15757,66,2,714.42,0,Regular Customers,-0.175671101,-0.39999556
15758,25,1,205.25,0,Regular Customers,-0.722523911,-1.2102385
15759,218,3,253.04,2,At-Risk Customers,-1.058717528,0.988303402
15762,65,2,583.75,0,Regular Customers,-0.286392849,-0.480024897
15763,32,2,1086.92,0,Regular Customers,0.329000905,-0.536691108
15766,64,1,315.06,0,Regular Customers,-0.825230681,-0.765191342
15768,116,3,621.83,0,Regular Customers,-0.208505335,0.176393251
15773,6,1,635.68,0,Regular Customers,-0.243439032,-1.167338543
15774,69,1,270.8,0,Regular Customers,-0.890120677,-0.739443415
15775,245,1,104.9,2,At-Risk Customers,-1.940059794,0.913980884
15776,133,1,241.62,2,At-Risk Customers,-1.24430165,-0.121481855
15777,241,4,1047.11,2,At-Risk Customers,-0.166936105,1.773242472
15780,184,3,475.28,2,At-Risk Customers,-0.687265544,0.770965149
15781,25,3,345.46,0,Regular Customers,0.013281828,-0.872862588
15782,10,3,2614.74,1,Loyal Customers,2.102165692,0.196527075
15783,11,1,246.3,0,Regular Customers,-0.614311285,-1.326812303
15785,33,5,2328.97,1,Loyal Customers,2.342312527,0.532992672
15787,26,3,933.26,0,Regular Customers,0.529293531,-0.547497165
15790,10,1,218.75,0,Regular Customers,-0.63360718,-1.351498397
15791,44,2,1612.69,0,Regular Customers,0.733588719,-0.135712628
15793,15,3,965.61,0,Regular Customers,0.61440323,-0.639039116
15795,150,1,610.01,2,At-Risk Customers,-1.004895652,0.244534429
15796,1,8,2708.61,1,Loyal Customers,3.760299164,0.813120144
15797,113,4,2207.4,1,Loyal Customers,1.518393357,1.128711717
15799,76,3,884.14,0,Regular Customers,0.229251649,-0.078841996
15800,107,2,696.89,0,Regular Customers,-0.401536787,-0.003489532
15801,46,3,1063.95,0,Regular Customers,0.542565955,-0.27935053
15802,143,1,451.42,2,At-Risk Customers,-1.109592109,0.090118696
15803,51,1,415.82,0,Regular Customers,-0.669209211,-0.839819172
15806,46,3,784.58,0,Regular Customers,0.294877431,-0.429284995
15807,50,3,903.9,0,Regular Customers,0.380146771,-0.325646027
15809,36,5,515.77,0,Regular Customers,0.719345832,-0.410428573
15810,79,4,1391.98,1,Loyal Customers,0.969859396,0.354474022
15811,22,6,2218.62,1,Loyal Customers,2.606652882,0.495928835
15812,107,5,1801.14,1,Loyal Customers,1.494731653,0.982338326
15813,208,2,1303.91,2,At-Risk Customers,-0.381469197,1.322225575
15814,17,4,1945.33,1,Loyal Customers,1.778508078,0.037628786
15815,64,5,2100.6,1,Loyal Customers,1.980815241,0.717339993
15819,49,4,1905.45,1,Loyal Customers,1.578995561,0.333036732
15820,320,1,206.98,2,At-Risk Customers,-2.234294377,1.711291882
15821,44,2,570.96,0,Regular Customers,-0.190005675,-0.694796389
15822,3,2,885.47,0,Regular Customers,0.299161503,-0.931916879
15825,172,1,532.94,2,At-Risk Customers,-1.186082251,0.420979502
15826,56,3,1654.31,1,Loyal Customers,1.01467874,0.136491922
15829,99,2,636.14,0,Regular Customers,-0.414358777,-0.115296079
15830,38,1,576,0,Regular Customers,-0.460506164,-0.882557014
15831,58,3,794.64,0,Regular Customers,0.242238454,-0.30508177
15832,254,1,836.79,2,At-Risk Customers,-1.33733713,1.395880412
15834,70,4,2225.15,1,Loyal Customers,1.754713785,0.71252307
15835,44,4,954.09,0,Regular Customers,0.761172137,-0.227048281
15836,50,1,137.37,0,Regular Customers,-0.910952221,-0.99916023
15837,65,1,391.98,0,Regular Customers,-0.762163507,-0.714008972
15839,33,3,1048.49,0,Regular Customers,0.595547155,-0.416352214
15840,59,2,355.56,0,Regular Customers,-0.457926283,-0.661893755
15841,73,4,1224.06,1,Loyal Customers,0.851761146,0.204951337
15843,304,1,118.95,2,At-Risk Customers,-2.230263966,1.505641729
15844,46,1,130.74,0,Regular Customers,-0.896310977,-1.042319851
15847,38,2,389.27,0,Regular Customers,-0.320312362,-0.851709264
15850,19,2,234.88,0,Regular Customers,-0.359726973,-1.122675054
15852,187,2,160.71,2,At-Risk Customers,-1.287299814,0.500776851
15853,52,1,110.8,0,Regular Customers,-0.944768786,-0.993619333
15855,137,5,712.24,0,Regular Customers,0.375421142,0.694949367
15857,19,1,297,0,Regular Customers,-0.610399592,-1.220399469
15858,16,5,1427.57,1,Loyal Customers,1.630341615,-0.119083565
15860,41,8,965.16,1,Loyal Customers,2.009368323,0.273445653
15862,8,4,832.88,0,Regular Customers,0.838382169,-0.648512644
15863,26,2,68.84,0,Regular Customers,-0.542846407,-1.142484275
15864,22,6,1936.32,1,Loyal Customers,2.35636663,0.344421875
15865,41,3,895.13,0,Regular Customers,0.418539923,-0.419455888
15866,101,1,211.89,0,Regular Customers,-1.106505129,-0.454248638
15869,277,2,149.64,2,At-Risk Customers,-1.758800491,1.385866809
15870,33,1,351.44,0,Regular Customers,-0.633951097,-1.052577349
15872,15,2,316.25,0,Regular Customers,-0.267065219,-1.118606152
15877,2,2,490.33,0,Regular Customers,-0.046038478,-1.153884034
15881,312,5,501.39,2,At-Risk Customers,-0.709240653,2.314349204
15882,199,4,516.36,2,At-Risk Customers,-0.42204382,1.072580924
15883,2,2,396.48,0,Regular Customers,-0.129245579,-1.204252182
15885,93,3,379.35,0,Regular Customers,-0.305500871,-0.181450747
15886,60,1,181.09,0,Regular Customers,-0.923488663,-0.876692785
15888,81,1,168.31,0,Regular Customers,-1.042546114,-0.6756444
15889,157,2,420.07,2,At-Risk Customers,-0.90345674,0.34296183
15891,227,1,511.68,2,At-Risk Customers,-1.487072773,0.95408852
15894,253,2,258.25,2,At-Risk Customers,-1.539390941,1.206548177
15895,150,1,179.17,2,At-Risk Customers,-1.38687698,0.013307866
15897,194,2,208.59,2,At-Risk Customers,-1.280758478,0.59577588
15898,1,5,1383.83,1,Loyal Customers,1.66850955,-0.291063471
15900,24,1,337.28,0,Regular Customers,-0.600336702,-1.149279958
15901,17,3,351.73,0,Regular Customers,0.059879549,-0.948700319
15904,8,1,164.68,0,Regular Customers,-0.671285774,-1.400317796
15906,20,7,1567.69,1,Loyal Customers,2.34554818,0.257845427
15907,4,3,882.72,0,Regular Customers,0.597341523,-0.792428966
15909,174,1,191.94,2,At-Risk Customers,-1.49867142,0.25776966
15910,1,8,1228.88,1,Loyal Customers,2.448375409,0.018967136
15912,178,2,264.62,2,At-Risk Customers,-1.149004944,0.467440969
15916,16,8,1502.86,1,Loyal Customers,2.614337501,0.314514036
15917,248,1,123.1,2,At-Risk Customers,-1.939313269,0.953449638
15918,191,2,334.23,2,At-Risk Customers,-1.153976932,0.633504296
15919,20,2,525.69,0,Regular Customers,-0.107025628,-0.956700536
15920,154,4,167.5,2,At-Risk Customers,-0.500498924,0.439836479
15921,173,1,323.03,2,At-Risk Customers,-1.377317612,0.318223716
15925,194,1,207.15,2,At-Risk Customers,-1.587783184,0.46393959
15930,67,1,426.63,0,Regular Customers,-0.741702621,-0.67561205
15932,4,8,2495.87,1,Loyal Customers,3.556295044,0.728646222
15933,21,3,1107.46,0,Regular Customers,0.709387903,-0.503507881
15935,239,2,416.86,2,At-Risk Customers,-1.326950007,1.15306739
15937,64,1,145.35,0,Regular Customers,-0.975695009,-0.856272625
15938,112,5,404.58,0,Regular Customers,0.230896922,0.282323368
15940,311,1,35.8,2,At-Risk Customers,-2.339893398,1.530318559
15942,134,1,337.44,2,At-Risk Customers,-1.164477798,-0.060156087
15944,277,1,325.1,2,At-Risk Customers,-1.908986238,1.348970587
15947,83,1,1708.24,0,Regular Customers,0.312491073,0.170617903
15948,8,2,955.24,0,Regular Customers,0.33537013,-0.844970445
15949,17,2,364.72,0,Regular Customers,-0.234351566,-1.072792204
15950,32,4,1744.71,1,Loyal Customers,1.52369137,0.078463665
15951,9,2,708.22,0,Regular Customers,0.111233165,-0.967642715
15952,34,4,781.91,0,Regular Customers,0.659816365,-0.418458638
15953,15,8,1657.28,1,Loyal Customers,2.756375611,0.387489017
15957,32,1,428.89,0,Regular Customers,-0.560154337,-1.020911226
15958,74,1,104.35,0,Regular Customers,-1.063343925,-0.779273369
15963,20,2,470.76,0,Regular Customers,-0.155726386,-0.986180795
15965,17,4,808.87,0,Regular Customers,0.770926377,-0.572295408
15967,23,2,397.68,0,Regular Customers,-0.235908409,-0.995700902
15969,3,3,666.1,0,Regular Customers,0.410416788,-0.918586618
15970,304,1,314.1,2,At-Risk Customers,-2.057244617,1.610376349
15975,84,1,371.01,0,Regular Customers,-0.878222495,-0.537156751
15976,165,2,427.64,2,At-Risk Customers,-0.937783963,0.42622732
15977,17,2,1054.73,0,Regular Customers,0.377409032,-0.702472269
15978,77,1,1098.78,0,Regular Customers,-0.19707509,-0.215873904
15980,89,3,2398.86,1,Loyal Customers,1.505509438,0.862794209
15983,22,4,1465.12,1,Loyal Customers,1.327106245,-0.170592325
15984,3,10,2780.63,1,Loyal Customers,4.425388182,1.133700007
15985,123,2,1142.42,0,Regular Customers,-0.088608874,0.394026501
15986,30,1,168.12,0,Regular Customers,-0.781092472,-1.18066399
15987,12,7,1432.77,1,Loyal Customers,2.266967311,0.106232748
15988,19,1,156.78,0,Regular Customers,-0.734718183,-1.295653829
15990,44,2,792.11,0,Regular Customers,0.006065188,-0.576107886
15992,4,1,41.99,0,Regular Customers,-0.759542945,-1.505765401
15993,9,7,2777.67,1,Loyal Customers,3.474740766,0.798323106
15994,55,1,414.27,0,Regular Customers,-0.691102816,-0.801049656
15996,88,6,1032.58,1,Loyal Customers,1.216543945,0.512818461
16003,30,5,2735.37,1,Loyal Customers,2.718014967,0.721401549
16005,12,4,578.71,0,Regular Customers,0.592516503,-0.745321195
16006,211,1,101.4,2,At-Risk Customers,-1.768748152,0.575490731
16007,48,4,1693.81,1,Loyal Customers,1.396486077,0.209551785
16008,24,3,478.78,0,Regular Customers,0.136612746,-0.811211718
16009,22,4,972.11,0,Regular Customers,0.8900052,-0.435184768
16010,246,3,392.4,2,At-Risk Customers,-1.078797071,1.340305884
16012,35,3,1415.29,0,Regular Customers,0.910491139,-0.199694446
16014,38,3,646.83,0,Regular Customers,0.213787494,-0.5824165
16015,4,3,704.55,0,Regular Customers,0.439376587,-0.888050628
16016,3,8,1465.51,1,Loyal Customers,2.647911099,0.165764256
16017,47,1,211.88,0,Regular Customers,-0.829502365,-0.988872659
16018,39,2,408.9,0,Regular Customers,-0.308038314,-0.831273738
16020,17,3,851.01,0,Regular Customers,0.502539556,-0.680742844
16022,260,1,602.63,2,At-Risk Customers,-1.575721687,1.329611674
16023,46,3,719.81,0,Regular Customers,0.237452562,-0.464046263
16024,12,1,251.03,0,Regular Customers,-0.615247528,-1.314373424
16025,30,1,439.66,0,Regular Customers,-0.540346,-1.03493179
16026,43,1,236.09,0,Regular Customers,-0.787518478,-1.01548083
16027,92,6,934.62,1,Loyal Customers,1.109173551,0.499845908
16030,310,1,331.24,2,At-Risk Customers,-2.07282742,1.678977251
16031,92,2,547.9,0,Regular Customers,-0.456683156,-0.231955827
16034,196,3,437.7,2,At-Risk Customers,-0.782141989,0.869600567
16036,87,2,758.92,0,Regular Customers,-0.243944293,-0.168205699
16037,270,3,855.02,2,At-Risk Customers,-0.791755979,1.826196676
16038,8,3,471.78,0,Regular Customers,0.21248409,-0.97337406
16040,65,3,1313.55,0,Regular Customers,0.666393439,0.042713303
16042,22,5,1177.47,1,Loyal Customers,1.377824707,-0.193907106
16043,38,4,773.99,0,Regular Customers,0.632275139,-0.383107823
16045,120,4,1340.7,1,Loyal Customers,0.714071071,0.732866836
16049,40,3,1074.81,0,Regular Customers,0.582973465,-0.332924174
16050,174,1,137.9,2,At-Risk Customers,-1.546583106,0.228767052
16052,54,1,362.06,0,Regular Customers,-0.732262185,-0.838970471
16053,33,2,1511.95,0,Regular Customers,0.700701261,-0.298682355
16054,145,1,783.9,2,At-Risk Customers,-0.825076124,0.28835734
16055,221,1,134.8,2,At-Risk Customers,-1.790434272,0.692419557
16056,45,1,650.75,0,Regular Customers,-0.430141975,-0.773137185
16057,16,7,2263.12,1,Loyal Customers,2.982633512,0.591472828
16059,66,6,1453.16,1,Loyal Customers,1.702285381,0.520731008
16062,10,4,1153.62,1,Loyal Customers,1.112489509,-0.456574714
16063,260,1,335.32,2,At-Risk Customers,-1.812717854,1.186149664
16066,17,5,1521.04,1,Loyal Customers,1.708081965,-0.059019013
16070,22,2,852.15,0,Regular Customers,0.172153045,-0.761692752
16071,45,1,326.24,0,Regular Customers,-0.717851475,-0.947297736
16072,288,1,584.32,2,At-Risk Customers,-1.735590933,1.596994594
16073,297,1,122.4,2,At-Risk Customers,-2.191296292,1.438190884
16076,3,10,2234.73,1,Loyal Customers,3.941395036,0.840722148
16078,284,1,79.2,2,At-Risk Customers,-2.162909285,1.286301481
16079,17,3,1352,0,Regular Customers,0.946715644,-0.411867634
16080,82,2,217.16,0,Regular Customers,-0.698617703,-0.508463398
16081,56,5,2799.42,1,Loyal Customers,2.641425516,1.013185384
16083,101,2,1317.62,0,Regular Customers,0.179579461,0.2702466
16084,299,1,436.18,2,At-Risk Customers,-1.923359665,1.626393466
16085,23,5,981.51,1,Loyal Customers,1.19895737,-0.289176098
16086,59,5,1121.39,1,Loyal Customers,1.138300098,0.142308225
16091,155,2,315.06,2,At-Risk Customers,-0.986298571,0.266803555
16092,115,3,817.86,0,Regular Customers,-0.029575936,0.271699811
16093,107,1,17,0,Regular Customers,-1.310073033,-0.499441646
16094,12,4,1078.23,0,Regular Customers,1.035389293,-0.477234915
16096,264,1,320.62,2,At-Risk Customers,-1.846270206,1.217861735
16097,240,1,185.05,2,At-Risk Customers,-1.843349842,0.907494682
16098,88,7,2005.63,1,Loyal Customers,2.384994883,1.166105965
16099,50,3,731.9,0,Regular Customers,0.227652136,-0.417956325
16101,71,1,1290.7,0,Regular Customers,0.003859621,-0.172274858
16102,42,3,1842.14,1,Loyal Customers,1.253026031,0.098693151
16103,7,6,1429.64,1,Loyal Customers,1.984093482,-0.076012271
16104,62,1,298.21,0,Regular Customers,-0.829910146,-0.794035222
16105,249,1,336.96,2,At-Risk Customers,-1.754835541,1.078126032
16106,66,1,108.38,0,Regular Customers,-1.01873218,-0.856313281
16108,85,1,842.5,0,Regular Customers,-0.465330856,-0.274213484
